"Tabela 651 - INPC - Variação acumulada no ano, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de agosto/1999 até junho/2006)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"71.Serviços pessoais";"4,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101.Serviços pessoais";"4,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101001.Costureira";"2,25";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101004.Tinturaria e lavanderia";"-1,84";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101005.Manicure e pedicure";"0,36";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101008.Barbeiro";"-0,27";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101009.Cabeleireiro";"-2,60";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101010.Empregado doméstico";"11,03";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101034.Cartório";"-0,11";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101036.Despachante";"2,41";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101038.Serviço funerário";"2,33";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101051.Alfaiate";"0,43";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101076.Serviço bancário";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7101090.Conselho de classe";"4,10";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"72.Recreação, fumo e filmes";"0,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201.Recreação";"0,68";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201001.Cinema";"0,93";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201003.Ingresso para jogo";"-0,23";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201006.Clube";"0,72";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201008.Disco";"3,92";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201010.Instrumento musical";"6,82";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201019.Bicicleta";"-0,78";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201020.Alimento para cães";"1,91";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201023.Brinquedo";"0,93";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201051.Teatro";"-21,39";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201052.Aluguel de fita de videocassete";"-1,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201053.Fita de vídeo-game";"8,81";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201054.Boate, danceteria e discoteca";"0,02";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201055.Parque de diversões";"-1,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201063.Jogos lotéricos";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201066.Aluguel de fita de vídeo-game";"-1,07";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201067.Material de caça e pesca";"5,65";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201068.Motel";"1,22";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201083.Material esportivo";"4,67";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201084.Telesena";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201085.Fita de vídeo gravada";"5,28";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201088.Bingo";"1,96";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201090.Hotel";"3,73";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201093.Fita cassete virgem";"1,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201095.Excursão";"5,44";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7201097.Alimento para animais (exceto cães)";"1,05";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7202.Fumo";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7202041.Cigarro";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7203.Fotografia e filmagem";"2,18";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7203001.Máquina fotográfica";"2,13";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7203002.Filme e flash descartável";"0,56";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7203003.Revelação e cópia";"2,81";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7203004.Filmadora";"-0,93";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"7203006.Fita de vídeo virgem";"-3,33";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8.Educação";"4,82";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"81.Cursos, leitura e papelaria";"4,82";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101.Cursos";"5,55";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101001.Creche";"16,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101002.Curso pré-escolar";"5,95";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101003.Curso primeiro grau";"3,63";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101004.Curso segundo grau";"7,47";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101005.Curso terceiro grau";"11,89";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101014.Cursos diversos";"0,90";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101018.Livro didático";"4,95";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8101024.Livro e revista técnica";"3,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8102.Leitura";"1,54";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8102001.Jornal diário";"0,83";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8102002.Assinatura de jornal";"0,08";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8102004.Revista não técnica";"0,73";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8102005.Livro não didático";"5,64";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8103.Papelaria";"4,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8103001.Caderno";"7,03";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8103002.Fotocópia";"2,02";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"8103014.Artigos de papelaria";"1,76";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"9.Comunicação";"1,09";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"91.Comunicação";"1,09";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"9101.Comunicação";"1,09";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"9101002.Telefone fixo";"0,80";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"9101003.Telefone público";"0,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"9101008.Telefone celular";"4,53";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"maio 2000";"9101019.Aparelho telefônico";"3,59";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"Índice geral";"1,13";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1.Alimentação e bebidas";"-1,25";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"11.Alimentação no domicílio";"-1,91";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101.Cereais, leguminosas e oleaginosas";"-12,02";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101002.Arroz";"-8,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101021.Coco-da-baía";"-26,92";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101049.Feijão - manteiga";"-13,19";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101051.Feijão - mulatinho";"-12,98";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101052.Feijão - preto";"-17,21";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101053.Feijão - macassar (fradinho)";"-25,91";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101064.Feijão - jalo (enxofrão)";"0,32";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101068.Feijão - roxo";"-15,39";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101073.Feijão - carioca (rajado))";"-19,25";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101079.Milho em grão";"-8,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101080.Milho em espiga";"-0,21";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1101082.Amendoim em grão";"4,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102.Farinhas, féculas e massas";"0,95";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102001.Farinha de arroz";"1,76";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102006.Macarrão";"2,27";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102008.Fubá de milho";"-0,75";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102009.Amido de milho";"1,90";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102010.Flocos de milho";"3,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102012.Farinha de trigo";"-4,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102013.Farinha vitaminada";"0,17";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102016.Flocos de cereais";"3,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102022.Fécula de mandioca";"7,80";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102023.Farinha de mandioca";"1,24";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102028.Cremogema";"8,26";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102038.Massa para pizza";"-6,64";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102040.Massa para pastel";"-0,78";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1102043.Massa para lasanha";"-6,53";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103.Tubérculos, raízes e legumes";"5,56";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103002.Batata-doce";"-8,15";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103003.Batata-inglesa";"26,54";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103004.Inhame";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103005.Mandioca (aipim)";"-8,19";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103017.Abóbora";"5,35";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103020.Abobrinha";"43,91";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103021.Chuchu";"-6,58";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103022.Jiló";"-12,97";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103025.Pepino";"27,46";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103026.Pimentão";"2,13";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103027.Quiabo";"22,51";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103028.Tomate";"-13,28";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103042.Beterraba";"25,92";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103043.Cebola";"106,59";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103044.Cenoura";"33,65";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1103048.Mandioquinha (batata-aipo)";"3,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104.Açúcares e derivados";"7,64";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104003.Açúcar refinado";"12,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104004.Açúcar cristal";"3,83";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104014.Rapadura";"7,42";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104018.Balas, chicletes, etc.";"10,40";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104023.Chocolate em barra";"10,14";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104024.Bombom";"6,72";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104028.Gelatina de frutas em pó";"5,03";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104031.Mel de abelha";"10,21";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104032.Sorvete";"9,17";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104052.Achocolatado em pó";"1,30";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104059.Doce de frutas em calda";"1,55";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104060.Doce de frutas em pasta";"3,27";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104064.Pamonha";"-0,81";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104066.Doce de leite";"4,23";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104069.Adoçante artificial";"13,40";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104079.Mistura para doces";"1,69";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104095.Beiju";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1104096.Schimier de frutas";"10,21";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105.Hortaliças e verduras";"15,18";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105001.Alface";"24,83";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105003.Chicória";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105004.Coentro";"14,32";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105005.Couve";"12,99";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105006.Couve-flor";"16,32";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105008.Mostarda";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105010.Repolho";"24,97";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105012.Cheiro-verde";"3,72";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105013.Agrião";"-4,68";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105018.Cebolinha";"2,56";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1105019.Brócolis";"61,11";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106.Frutas";"-6,59";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106001.Banana-da-terra";"-6,92";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106003.Abacaxi";"19,11";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106004.Abacate";"-49,54";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106005.Banana - d'água";"1,12";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106006.Banana - maçã";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106008.Banana - prata";"4,13";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106009.Caqui";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106011.Laranja - baía";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106012.Laranja - lima";"-2,72";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106013.Laranja - seleta";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106015.Limão";"-4,72";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106017.Maçã";"-21,07";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106018.Mamão";"6,55";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106019.Manga";"48,30";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106020.Maracujá";"-16,92";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106021.Melancia";"16,89";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106022.Melão";"91,82";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106023.Pera";"-4,12";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106024.Pêssego";"-13,94";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106026.Acerola";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106027.Tangerina";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106028.Uva";"-12,50";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106029.Kiwi";"-3,80";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106034.Ameixa";"63,28";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106039.Laranja - pera";"6,68";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106051.Morango";"-25,88";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106084.Goiaba";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1106097.Cupuaçú";"-6,31";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1107.Carnes";"-5,14";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1107008.Tripa e bucho";"-1,68";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1107009.Fígado";"-3,33";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1107010.Coração e outras vísceras";"2,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1107018.Carne de porco";"-11,32";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1107031.Carne de carneiro";"3,72";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"junho 2000";"1107060.Bife rolé";"-16,99";"%"
