"Tabela 2951 - INPC - Variação mensal, acumulada no ano e peso mensal, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de julho/2006 até dezembro/2011)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6201005.Aparelho dentário";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6201006.Artigos ortopédicos";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6201008.Tratamento psicológico e fisioterápico";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6202.Serviços laboratoriais e hospitalares";"1,17";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6202003.Exame de laboratório";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6202004.Hospitalização e cirurgia";"1,17";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6202006.Eletrodiagnóstico";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6202013.Radiografia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6203.Plano de saúde";"0,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6203001.Plano de saúde";"0,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"63.Cuidados pessoais";"0,20";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301.Higiene pessoal";"0,20";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301001.Produto para cabelo";"0,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301004.Produto para barba";"1,20";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301006.Produto para pele";"-0,44";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301007.Produto para higiene bucal";"1,31";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301010.Produto para unha";"0,18";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301011.Perfume";"-0,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301012.Talco";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301014.Desodorante";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301015.Absorvente higiênico";"-0,67";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301016.Sabonete";"0,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301017.Papel higiênico";"1,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"6301020.Artigos de maquiagem";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7.Despesas pessoais";"0,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"71.Serviços pessoais";"0,84";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101.Serviços pessoais";"0,84";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101001.Costureira";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101005.Manicure e pedicure";"-0,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101008.Barbeiro";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101009.Cabeleireiro";"0,87";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101010.Empregado doméstico";"1,68";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101034.Cartório";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101036.Despachante";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101076.Serviço bancário";"0,13";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7101090.Conselho de classe";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"72.Recreação, fumo e filmes";"0,18";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201.Recreação";"0,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201001.Cinema";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201003.Ingresso para jogo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201006.Clube";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201008.Disco laser";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201010.Instrumento musical";"1,45";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201018.Compra e tratamento de animais";"-2,47";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201019.Bicicleta";"2,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201020.Alimento para animais";"1,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201023.Brinquedo";"0,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201051.Teatro";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201052.Aluguel de DVD e fita de videocassete";"0,35";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201054.Boate, danceteria e discoteca";"-1,57";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201063.Jogos de azar";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201067.Material de caça e pesca";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201068.Motel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201083.Material esportivo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201090.Hotel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7201095.Excursão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7202.Fumo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7202041.Cigarro";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7203.Fotografia e filmagem";"-0,90";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7203002.Filme e flash descartável";"-1,32";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"7203003.Revelação e cópia";"-0,67";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8.Educação";"2,93";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"81.Cursos, leitura e papelaria";"2,93";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8101.Cursos";"4,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8101001.Creche";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8101002.Educação infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8101003.Ensino fundamental";"5,86";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8101004.Ensino médio";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8101005.Ensino superior";"3,71";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8101008.Curso supletivo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8102.Leitura";"0,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8102001.Jornal diário";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8102002.Assinatura de jornal";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8102004.Revista";"-0,29";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8102005.Livro";"0,69";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8103.Papelaria";"0,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8103001.Caderno";"1,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8103002.Fotocópia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8103014.Artigos de papelaria";"-0,05";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104.Cursos diversos";"4,06";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104001.Curso preparatório";"8,97";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104002.Curso técnico";"2,58";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104003.Curso de idioma";"11,73";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104004.Curso de informática";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104005.Autoescola";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104006.Ginástica";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"8104009.Escolinha de esporte";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9.Comunicação";"-0,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"91.Comunicação";"-0,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9101.Comunicação";"-0,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9101001.Correio";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9101002.Telefone fixo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9101003.Telefone público";"-0,30";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9101008.Telefone celular";"0,08";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9101010.TV a cabo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"fevereiro 2007";"9101019.Aparelho telefônico";"-1,53";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"Índice geral";"0,29";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1.Alimentação e bebidas";"0,81";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"11.Alimentação no domicílio";"0,85";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101.Cereais, leguminosas e oleaginosas";"-2,91";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101002.Arroz";"-2,84";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101049.Feijão - manteiga";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101051.Feijão - mulatinho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101052.Feijão - preto";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101053.Feijão - macassar (fradinho)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101073.Feijão - carioca (rajado))";"-3,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1101079.Milho em grão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102.Farinhas, féculas e massas";"-0,37";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102001.Farinha de arroz";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102006.Macarrão";"-0,13";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102008.Fubá de milho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102009.Amido de milho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102010.Flocos de milho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102012.Farinha de trigo";"-1,26";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102013.Farinha vitaminada";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102016.Flocos de cereais";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102023.Farinha de mandioca";"1,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1102029.Massa semipreparada";"-2,49";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103.Tubérculos, raízes e legumes";"11,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103003.Batata-inglesa";"6,36";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103004.Inhame";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103005.Mandioca (aipim)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103017.Abóbora";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103021.Chuchu";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103026.Pimentão";"9,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103027.Quiabo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103028.Tomate";"15,15";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103043.Cebola";"21,98";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1103044.Cenoura";"2,78";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104.Açúcares e derivados";"-6,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104003.Açúcar refinado";"-8,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104004.Açúcar cristal";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104023.Chocolate em barra e bombom";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104028.Gelatina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104032.Sorvete";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104052.Chocolate e achocolatado em pó";"0,99";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104060.Doce de frutas em pasta";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1104066.Doce de leite";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105.Hortaliças e verduras";"-5,44";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105001.Alface";"-7,72";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105004.Coentro";"-10,27";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105005.Couve";"-0,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105006.Couve-flor";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105010.Repolho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105012.Cheiro-verde";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105013.Agrião";"0,74";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1105019.Brócolis";"0,57";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106.Frutas";"4,26";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106001.Banana-da-terra";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106003.Abacaxi";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106004.Abacate";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106005.Banana - d'água";"2,83";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106006.Banana - maçã";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106008.Banana - prata";"-0,72";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106017.Maçã";"-5,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106018.Mamão";"0,73";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106019.Manga";"27,92";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106020.Maracujá";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106021.Melancia";"18,73";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106022.Melão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106023.Pera";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106027.Tangerina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106028.Uva";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106039.Laranja - pera";"6,97";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1106084.Goiaba";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107.Carnes";"0,31";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107008.Tripa e bucho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107009.Fígado";"1,45";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107010.Outras vísceras";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107018.Carne de porco";"-0,96";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107084.Contrafilé";"-0,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107087.Chã de dentro";"-1,49";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107088.Alcatra";"-1,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107089.Patinho";"0,93";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107090.Lagarto redondo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107091.Lagarto plano";"-0,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107093.Músculo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107094.Pá";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107095.Acém";"1,56";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107096.Peito";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107097.Capa de filé";"0,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1107099.Costela";"3,90";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108.Pescados";"-2,98";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108004.Peixe - corvina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108005.Peixe - cavalinha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108006.Peixe";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108011.Peixe - tainha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108012.Peixe - sardinha";"-11,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108013.Camarão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"março 2007";"1108016.Peixe - bagre";"-";"%"
